;EVI;NDVI;millis;sur_refl_b01;sur_refl_b02;sur_refl_b03;sur_refl_b07;system:index;Timestamp;Year;Month;Day;DOY
20;1355.9869565217393;0.250408695652174;1691884800000;1288.8913043478262;2150.4608695652173;534.1826086956522;2256.5565217391304;2023_08_13;2023-08-13;2023;8;13;225
;EVI;NDVI;millis;sur_refl_b01;sur_refl_b02;sur_refl_b03;sur_refl_b07;system:index;Timestamp;Year;Month;Day;DOY
0;3484.469565217392;0.6436017391304348;950832000000;536.8260869565217;2476.4521739130437;237.8217391304348;822.3347826086958;2000_02_18;2000-02-18;2000;2;18;49
1;3687.3;0.6414513043478263;952214400000;581.2;2662.8913043478265;271.7217391304348;1049.3478260869567;2000_03_05;2000-03-05;2000;3;5;65
2;3971.3913043478265;0.6002165217391305;953596800000;801.8652173913044;3212.1565217391303;379.6304347826087;1241.1260869565217;2000_03_21;2000-03-21;2000;3;21;81
3;3202.130434782609;0.5775478260869565;954979200000;660.1521739130435;2465.121739130435;311.48695652173916;1136.217391304348;2000_04_06;2000-04-06;2000;4;6;97
4;2739.8;0.531114347826087;956361600000;684.1956521739131;2234.317391304348;293.10869565217394;1194.0260869565218;2000_04_22;2000-04-22;2000;4;22;113
5;2368.191304347826;0.4522447826086957;957744000000;822.3434782608697;2181.0478260869563;369.9782608695653;1407.6782608695655;2000_05_08;2000-05-08;2000;5;8;129
6;1778.7347826086957;0.33691695652173914;959126400000;1056.4521739130437;2130.2478260869566;451.0173913043478;1889.634782608696;2000_05_24;2000-05-24;2000;5;24;145
7;1477.126086956522;0.2815639130434783;960508800000;1151.9391304347828;2055.295652173913;491.60869565217394;1963.913043478261;2000_06_09;2000-06-09;2000;6;9;161
8;1395.695652173913;0.2789091304347826;961891200000;1078.204347826087;1912.613043478261;459.41304347826093;1827.8434782608697;2000_06_25;2000-06-25;2000;6;25;177
9;1364.7739130434784;0.25764956521739135;963273600000;1228.5826086956522;2081.313043478261;511.4130434782609;2219.9913043478264;2000_07_11;2000-07-11;2000;7;11;193
10;1417.8521739130438;0.2433269565217392;964656000000;1453.5739130434783;2388.604347826087;618.2652173913044;2456.004347826087;2000_07_27;2000-07-27;2000;7;27;209
11;1419.0869565217392;0.23821391304347825;966038400000;1512.6913043478264;2461.7217391304353;646.404347826087;2457.1478260869567;2000_08_12;2000-08-12;2000;8;12;225
12;1443.2521739130436;0.23986782608695653;967420800000;1546.6608695652176;2523.865217391304;651.617391304348;2598.1739130434785;2000_08_28;2000-08-28;2000;8;28;241
13;1594.9043478260871;0.26444652173913047;968803200000;1480.391304347826;2545.8217391304347;631.9304347826088;2541.8304347826092;2000_09_13;2000-09-13;2000;9;13;257
14;1719.7;0.28257521739130437;970185600000;1456.9;2605.213043478261;621.3913043478262;2602.1782608695653;2000_09_29;2000-09-29;2000;9;29;273
15;1921.7782608695657;0.33504173913043483;971568000000;1218.2913043478263;2445.652173913044;505.108695652174;2592.2347826086957;2000_10_15;2000-10-15;2000;10;15;289
16;2382.8826086956524;0.47498130434782615;972950400000;733.6260869565218;2050.121739130435;356.00434782608704;1580.7478260869564;2000_10_31;2000-10-31;2000;10;31;305
17;2028.5695652173913;0.31912913043478264;974332800000;1301.6478260869567;2500.6478260869562;732.6695652173914;2175.830434782609;2000_11_16;2000-11-16;2000;11;16;321
18;2206.1608695652176;0.3758617391304348;975715200000;1153.7695652173913;2544.791304347826;494.11304347826086;2520.404347826087;2000_12_02;2000-12-02;2000;12;2;337
19;2046.4478260869566;0.3648165217391305;977097600000;1114.3739130434783;2390.6434782608694;460.6826086956522;2658.082608695653;2000_12_18;2000-12-18;2000;12;18;353
20;2448.3;0.40799130434782616;978307200000;1102.821739130435;2633.6304347826085;487.8956521739131;2536.1869565217394;2001_01_01;2001-01-01;2001;1;1;1
21;2312.304347826087;0.44346826086956526;979689600000;837.3260869565217;2157.1;386.995652173913;1658.7391304347827;2001_01_17;2001-01-17;2001;1;17;17
22;1968.1391304347826;0.3729282608695653;981072000000;1008.7739130434784;2209.330434782609;400.1391304347826;2356.0043478260873;2001_02_02;2001-02-02;2001;2;2;33
23;1997.3739130434785;0.38674652173913043;982454400000;949.7739130434785;2147.204347826087;379.4173913043479;2134.7130434782607;2001_02_18;2001-02-18;2001;2;18;49
24;2288.4565217391305;0.43401999999999996;983836800000;875.908695652174;2218.7739130434784;374.1347826086957;1966.6043478260872;2001_03_06;2001-03-06;2001;3;6;65
25;2522.826086956522;0.47198130434782615;985219200000;809.6391304347827;2255.573913043478;371.6217391304348;1701.4043478260871;2001_03_22;2001-03-22;2001;3;22;81
26;3028.6652173913044;0.5565769565217391;986601600000;687.4826086956523;2414.2086956521734;304.8608695652174;1512.7826086956525;2001_04_07;2001-04-07;2001;4;7;97
27;2972.608695652174;0.5678243478260869;987984000000;623.1826086956523;2260.965217391304;297.0130434782609;1231.9739130434784;2001_04_23;2001-04-23;2001;4;23;113
28;1831.4782608695655;0.38223434782608695;989366400000;828.704347826087;1854.7304347826087;376.93913043478267;1733.1347826086956;2001_05_09;2001-05-09;2001;5;9;129
29;1593.308695652174;0.31631565217391305;990748800000;1014.8956521739132;1954.4347826086957;440.45652173913044;1978.4086956521742;2001_05_25;2001-05-25;2001;5;25;145
30;1518.1521739130435;0.2976782608695652;992131200000;1067.213043478261;1972.1652173913042;463.76521739130436;2046.5869565217392;2001_06_10;2001-06-10;2001;6;10;161
31;1299.0565217391304;0.25896086956521747;993513600000;1116.808695652174;1895.8652173913044;481.73043478260877;2259.6565217391308;2001_06_26;2001-06-26;2001;6;26;177
32;1189.4434782608696;0.2592308695652174;994896000000;985.4173913043479;1674.9434782608696;414.3130434782609;2102.8826086956524;2001_07_12;2001-07-12;2001;7;12;193
33;1243.3173913043481;0.24283086956521738;996278400000;1178.6652173913044;1934.0782608695654;509.58260869565225;2355.421739130435;2001_07_28;2001-07-28;2001;7;28;209
34;1085.8565217391306;0.21795782608695655;997660800000;1173.3565217391306;1828.8521739130435;507.4130434782609;2121.195652173913;2001_08_13;2001-08-13;2001;8;13;225
35;1192.3956521739133;0.23968869565217396;999043200000;1154.3130434782609;1880.9391304347828;477.2;2167.6739130434785;2001_08_29;2001-08-29;2001;8;29;241
36;1431.2739130434784;0.2941960869565218;1000425600000;1030.8608695652174;1887.713043478261;413.76086956521743;2397.8304347826092;2001_09_14;2001-09-14;2001;9;14;257
37;1490.4608695652175;0.26273173913043485;1001808000000;1355.7217391304348;2321.269565217392;567.2;2860.0826086956527;2001_09_30;2001-09-30;2001;9;30;273
38;1538.021739130435;0.30147869565217394;1003190400000;1090.2434782608696;2031.4913043478261;436.98695652173916;2589.6086956521744;2001_10_16;2001-10-16;2001;10;16;289
39;2441.0913043478267;0.403474347826087;1004572800000;1169.4739130434782;2746.991304347827;480.34347826086963;2694.4695652173914;2001_11_01;2001-11-01;2001;11;1;305
40;2357.7347826086957;0.405884347826087;1005955200000;1077.1913043478262;2556.9217391304346;440.10869565217394;2406.0521739130436;2001_11_17;2001-11-17;2001;11;17;321
41;2515.330434782609;0.4879765217391306;1007337600000;746.8695652173914;2168.617391304348;335.504347826087;1370.0739130434783;2001_12_03;2001-12-03;2001;12;3;337
42;2394.8913043478265;0.43582695652173914;1008720000000;941.9347826086956;2400.426086956522;379.0739130434783;2343.0913043478263;2001_12_19;2001-12-19;2001;12;19;353
43;2577.4391304347832;0.512454347826087;1009843200000;679.8434782608697;2112.24347826087;306.7304347826087;1618.5826086956524;2002_01_01;2002-01-01;2002;1;1;1
44;2339.026086956522;0.46805043478260866;1011225600000;745.2652173913045;2060.921739130435;330.8521739130435;1656.086956521739;2002_01_17;2002-01-17;2002;1;17;17
45;3049.5478260869563;0.5802604347826087;1012608000000;612.1695652173914;2307.560869565217;277.8782608695652;1321.0695652173913;2002_02_02;2002-02-02;2002;2;2;33
46;3572.1913043478266;0.5879526086956522;1013990400000;724.7782608695653;2800.456521739131;350.0826086956522;1440.3739130434783;2002_02_18;2002-02-18;2002;2;18;49
47;3945.656521739131;0.7066652173913044;1015372800000;474.1565217391304;2760.439130434783;149.63913043478263;921.8826086956523;2002_03_06;2002-03-06;2002;3;6;65
48;3097.8695652173915;0.5665804347826087;1016755200000;672.0608695652176;2429.7869565217393;303.38695652173914;1187.6608695652176;2002_03_22;2002-03-22;2002;3;22;81
49;2475.2956521739134;0.41666130434782606;1018137600000;1070.4608695652175;2599.5913043478263;487.1130434782609;1697.7434782608698;2002_04_07;2002-04-07;2002;4;7;97
50;1881.813043478261;0.35951130434782613;1019520000000;990.804347826087;2103.4782608695655;436.6000000000001;1945.3521739130435;2002_04_23;2002-04-23;2002;4;23;113
51;1460.7478260869566;0.2753686956521739;1020902400000;1178.621739130435;2074.5391304347827;508.0739130434783;2163.9304347826087;2002_05_09;2002-05-09;2002;5;9;129
52;1096.095652173913;0.24295173913043477;1022284800000;983.6521739130436;1616.5869565217392;413.23478260869575;1792.2260869565218;2002_05_25;2002-05-25;2002;5;25;145
53;1087.1608695652174;0.23803434782608696;1023667200000;1008.6000000000001;1638.9826086956523;428.4782608695653;1740.2217391304348;2002_06_10;2002-06-10;2002;6;10;161
54;1096.6434782608696;0.22207086956521743;1025049600000;1166.3391304347826;1832.630434782609;486.2956521739131;2267.7043478260875;2002_06_26;2002-06-26;2002;6;26;177
55;1055.4695652173914;0.20495478260869568;1026432000000;1281.4869565217393;1942.5000000000002;530.8826086956522;2450.5391304347827;2002_07_12;2002-07-12;2002;7;12;193
56;1127.2;0.21295913043478262;1027814400000;1326.421739130435;2044.691304347826;544.5173913043478;2476.321739130435;2002_07_28;2002-07-28;2002;7;28;209
57;1216.9608695652173;0.21121043478260873;1029196800000;1528.413043478261;2347.1652173913044;627.6130434782608;2946.9043478260874;2002_08_13;2002-08-13;2002;8;13;225
58;1138.539130434783;0.23260565217391307;1030579200000;1136.9956521739132;1825.9086956521742;470.35217391304354;2607.6000000000004;2002_08_29;2002-08-29;2002;8;29;241
59;1246.6608695652176;0.2376969565217392;1031961600000;1205.1826086956523;1957.1478260869567;547.8217391304348;2539.7043478260875;2002_09_14;2002-09-14;2002;9;14;257
60;1304.0173913043477;0.2709239130434782;1033344000000;1034.4347826086957;1803.8869565217392;434.28260869565224;2365.2;2002_09_30;2002-09-30;2002;9;30;273
61;1562.617391304348;0.2913817391304348;1034726400000;1169.113043478261;2127.5000000000005;508.6000000000001;2714.9260869565223;2002_10_16;2002-10-16;2002;10;16;289
62;1565.2869565217393;0.2871617391304348;1036108800000;1216.908695652174;2197.0043478260873;512.8434782608696;2897.7913043478266;2002_11_01;2002-11-01;2002;11;1;305
63;1461.5434782608697;0.30073521739130443;1037491200000;1015.6869565217391;1890.830434782609;402.3217391304348;2376.9652173913046;2002_11_17;2002-11-17;2002;11;17;321
64;1826.608695652174;0.3187156521739131;1038873600000;1261.5478260869568;2439.021739130435;521.4695652173913;2783.4521739130437;2002_12_03;2002-12-03;2002;12;3;337
65;2450.7869565217397;0.43009434782608696;1040256000000;964.8608695652175;2423.8608695652174;445.17391304347825;1737.7739130434786;2002_12_19;2002-12-19;2002;12;19;353
66;2464.8347826086956;0.445784347826087;1041379200000;915.808695652174;2388.2652173913043;395.9521739130435;2168.417391304348;2003_01_01;2003-01-01;2003;1;1;1
67;2834.204347826087;0.5866065217391305;1042761600000;536.1086956521739;2058.3565217391306;246.53043478260872;1176.5217391304348;2003_01_17;2003-01-17;2003;1;17;17
68;3430.052173913044;0.53027;1044144000000;929.0869565217392;3029.3391304347824;440.52608695652174;2157.617391304348;2003_02_02;2003-02-02;2003;2;2;33
69;3043.5913043478263;0.5920447826086958;1045526400000;573.6652173913044;2239.447826086957;266.64782608695657;1263.6652173913044;2003_02_18;2003-02-18;2003;2;18;49
70;2670.247826086956;0.5290865217391305;1046908800000;660.7782608695653;2146.334782608696;294.0913043478261;1345.4913043478261;2003_03_06;2003-03-06;2003;3;6;65
71;2447.0608695652177;0.47915565217391315;1048291200000;749.8826086956522;2129.473913043478;338.32173913043476;1542.7652173913045;2003_03_22;2003-03-22;2003;3;22;81
72;2107.1782608695653;0.40839565217391305;1049673600000;872.2826086956522;2076.9608695652173;402.70434782608703;1777.221739130435;2003_04_07;2003-04-07;2003;4;7;97
73;1606.3956521739133;0.3221108695652174;1051056000000;1004.2739130434783;1958.2217391304348;418.4608695652174;1988.1565217391308;2003_04_23;2003-04-23;2003;4;23;113
74;1522.221739130435;0.2933739130434783;1052438400000;1107.8826086956524;2027.9347826086957;475.28695652173917;2096.908695652174;2003_05_09;2003-05-09;2003;5;9;129
75;1454.6913043478262;0.27698304347826086;1053820800000;1181.626086956522;2086.195652173913;483.91304347826093;2147.308695652174;2003_05_25;2003-05-25;2003;5;25;145
76;1307.3391304347826;0.24770913043478263;1055203200000;1214.5478260869568;2014.5782608695654;534.6739130434784;2142.24347826087;2003_06_10;2003-06-10;2003;6;10;161
77;1249.7608695652173;0.23691260869565223;1056585600000;1257.1956521739132;2038.1347826086958;528.408695652174;2204.3695652173915;2003_06_26;2003-06-26;2003;6;26;177
78;1224.486956521739;0.22518000000000002;1057968000000;1352.5782608695654;2137.3782608695656;564.6652173913044;2239.8565217391306;2003_07_12;2003-07-12;2003;7;12;193
79;1220.8434782608695;0.22473391304347828;1059350400000;1374.3608695652174;2170.0391304347827;549.5130434782609;2423.817391304348;2003_07_28;2003-07-28;2003;7;28;209
80;1196.8391304347826;0.22869608695652177;1060732800000;1275.1521739130435;2031.3434782608697;518.7521739130435;2387.095652173913;2003_08_13;2003-08-13;2003;8;13;225
81;1128.1043478260872;0.20268956521739132;1062115200000;1458.7478260869566;2200.8086956521743;602.2608695652175;2718.9826086956527;2003_08_29;2003-08-29;2003;8;29;241
82;1145.821739130435;0.21938913043478264;1063497600000;1316.1608695652174;2056.134782608696;507.8565217391304;2581.804347826087;2003_09_14;2003-09-14;2003;9;14;257
83;1173.2782608695654;0.20857956521739135;1064880000000;1492.3434782608697;2279.160869565218;596.4304347826088;2835.269565217391;2003_09_30;2003-09-30;2003;9;30;273
84;1161.7565217391304;0.21095173913043477;1066262400000;1461.4391304347826;2242.8826086956524;560.117391304348;2867.5913043478263;2003_10_16;2003-10-16;2003;10;16;289
85;1202.0608695652174;0.21744739130434787;1067644800000;1481.2565217391304;2305.0695652173913;539.5782608695653;3299.7826086956525;2003_11_01;2003-11-01;2003;11;1;305
86;2144.713043478261;0.36631217391304355;1069027200000;1178.1521739130435;2540.5391304347827;497.76521739130436;2195.7347826086957;2003_11_17;2003-11-17;2003;11;17;321
87;2251.013043478261;0.41546565217391307;1070409600000;950.3478260869567;2301.6695652173917;399.90000000000003;2298.1826086956526;2003_12_03;2003-12-03;2003;12;3;337
88;1859.395652173913;0.39976347826086955;1071792000000;780.2869565217392;1821.621739130435;334.2956521739131;1604.1391304347828;2003_12_19;2003-12-19;2003;12;19;353
89;2018.3608695652176;0.37883086956521744;1072915200000;1005.1739130434784;2230.7000000000003;411.0260869565218;2230.8086956521743;2004_01_01;2004-01-01;2004;1;1;1
90;2420.786956521739;0.49543521739130447;1074297600000;688.908695652174;2045.7782608695654;291.17826086956524;1538.6347826086958;2004_01_17;2004-01-17;2004;1;17;17
91;2521.4826086956523;0.46745913043478265;1075680000000;838.8739130434783;2313.8086956521743;362.5608695652174;1962.113043478261;2004_02_02;2004-02-02;2004;2;2;33
92;3645.0826086956527;0.6065447826086957;1077062400000;766.0130434782609;2982.9391304347823;327.7478260869566;1562.7869565217393;2004_02_18;2004-02-18;2004;2;18;49
93;4462.765217391305;0.7672717391304349;1078444800000;376.0565217391304;2857.5;162.1;691.0608695652174;2004_03_05;2004-03-05;2004;3;5;65
94;4136.0;0.6511360869565218;1079827200000;653.0521739130435;3094.6608695652176;301.0130434782609;1233.595652173913;2004_03_21;2004-03-21;2004;3;21;81
95;3520.2782608695657;0.5684526086956522;1081209600000;789.413043478261;2867.2652173913043;379.604347826087;1406.9695652173914;2004_04_06;2004-04-06;2004;4;6;97
96;2924.4565217391305;0.5386730434782608;1082592000000;725.1695652173913;2412.0;312.6695652173913;1190.3869565217394;2004_04_22;2004-04-22;2004;4;22;113
97;2358.104347826087;0.4432456521739131;1083974400000;857.2869565217393;2221.386956521739;387.05217391304353;1529.017391304348;2004_05_08;2004-05-08;2004;5;8;129
98;1785.430434782609;0.352344347826087;1085356800000;974.5695652173914;2030.2521739130436;410.7130434782609;1763.3086956521743;2004_05_24;2004-05-24;2004;5;24;145
99;1537.7739130434784;0.285704347826087;1086739200000;1182.0652173913045;2125.886956521739;516.7826086956522;2045.3434782608697;2004_06_09;2004-06-09;2004;6;9;161
100;1451.7739130434784;0.2577117391304348;1088121600000;1358.5652173913047;2297.9043478260874;569.104347826087;2176.826086956522;2004_06_25;2004-06-25;2004;6;25;177
101;1171.0478260869565;0.23037913043478264;1089504000000;1206.5086956521739;1927.5130434782611;503.62173913043483;2201.6000000000004;2004_07_11;2004-07-11;2004;7;11;193
102;1173.9826086956525;0.2237021739130435;1090886400000;1320.1;2081.282608695652;507.9608695652174;2375.5782608695654;2004_07_27;2004-07-27;2004;7;27;209
103;1189.3043478260872;0.2242582608695652;1092268800000;1311.6391304347826;2070.104347826087;534.3478260869565;2356.365217391304;2004_08_12;2004-08-12;2004;8;12;225
104;1127.9913043478264;0.21702739130434784;1093651200000;1286.8130434782609;1999.9739130434784;523.2913043478261;2466.6826086956526;2004_08_28;2004-08-28;2004;8;28;241
105;1334.9217391304348;0.24273173913043478;1095033600000;1351.9478260869569;2217.739130434783;549.3521739130435;2529.8826086956524;2004_09_13;2004-09-13;2004;9;13;257
106;1367.6304347826087;0.24186869565217395;1096416000000;1381.1913043478262;2262.582608695652;592.1695652173912;2580.8130434782606;2004_09_29;2004-09-29;2004;9;29;273
107;1502.221739130435;0.24338;1097798400000;1587.5652173913045;2609.439130434783;685.6869565217391;3102.0956521739135;2004_10_15;2004-10-15;2004;10;15;289
108;1497.8913043478262;0.25232;1099180800000;1525.8565217391306;2556.0782608695654;602.8217391304348;3090.7652173913048;2004_10_31;2004-10-31;2004;10;31;305
109;2094.004347826087;0.34773086956521737;1100563200000;1278.739130434783;2644.9869565217396;534.8739130434783;2548.4304347826087;2004_11_16;2004-11-16;2004;11;16;321
110;2863.3086956521743;0.41536000000000006;1101945600000;1330.2304347826089;3220.6913043478266;626.3913043478261;2310.513043478261;2004_12_02;2004-12-02;2004;12;2;337
111;2459.878260869565;0.3822117391304349;1103328000000;1361.0695652173913;3041.304347826087;550.5260869565218;2963.134782608696;2004_12_18;2004-12-18;2004;12;18;353
112;2434.4782608695655;0.4369613043478261;1104537600000;934.7173913043479;2388.134782608696;409.88695652173914;2026.3826086956524;2005_01_01;2005-01-01;2005;1;1;1
113;3147.517391304348;0.6210682608695651;1105920000000;520.2086956521739;2224.9086956521737;240.91304347826087;861.9130434782609;2005_01_17;2005-01-17;2005;1;17;17
114;3885.0913043478263;0.5926243478260871;1107302400000;807.7391304347826;3157.717391304348;383.7826086956522;1518.7956521739134;2005_02_02;2005-02-02;2005;2;2;33
115;3422.0217391304345;0.6216269565217392;1108684800000;579.6478260869565;2484.5130434782614;272.9913043478261;1129.4;2005_02_18;2005-02-18;2005;2;18;49
116;3216.926086956522;0.5956165217391305;1110067200000;617.1260869565217;2434.7652173913048;269.9521739130435;1193.2739130434786;2005_03_06;2005-03-06;2005;3;6;65
117;3026.717391304348;0.5412395652173912;1111449600000;725.6652173913044;2440.647826086957;351.86956521739137;1391.0782608695652;2005_03_22;2005-03-22;2005;3;22;81
118;2544.313043478261;0.5259408695652175;1112832000000;631.5565217391305;2039.3130434782609;269.0913043478261;1329.986956521739;2005_04_07;2005-04-07;2005;4;7;97
119;2413.430434782609;0.457408695652174;1114214400000;819.795652173913;2206.1521739130435;369.56521739130443;1466.8652173913044;2005_04_23;2005-04-23;2005;4;23;113
120;1803.234782608696;0.3569717391304348;1115596800000;950.9826086956523;2007.4782608695655;409.7695652173914;1710.5739130434786;2005_05_09;2005-05-09;2005;5;9;129
121;1516.1739130434785;0.3161321739130435;1116979200000;980.1826086956522;1888.1478260869567;374.69565217391306;1808.3521739130435;2005_05_25;2005-05-25;2005;5;25;145
122;1420.5869565217392;0.2848934782608696;1118361600000;1083.130434782609;1947.2695652173913;433.82173913043476;2000.2652173913043;2005_06_10;2005-06-10;2005;6;10;161
123;1422.3043478260872;0.27704869565217394;1119744000000;1132.9347826086957;2002.086956521739;470.68260869565216;1921.5782608695652;2005_06_26;2005-06-26;2005;6;26;177
124;1369.8260869565217;0.258564347826087;1121126400000;1231.5608695652174;2091.030434782609;507.35652173913047;2022.4565217391305;2005_07_12;2005-07-12;2005;7;12;193
125;1367.3739130434783;0.24334652173913046;1122508800000;1383.408695652174;2273.4826086956523;574.9869565217391;2208.9869565217396;2005_07_28;2005-07-28;2005;7;28;209
126;1421.6521739130435;0.26038304347826086;1123891200000;1327.7;2261.7217391304353;507.53913043478263;2206.282608695652;2005_08_13;2005-08-13;2005;8;13;225
127;1365.8869565217392;0.23824086956521742;1125273600000;1440.5521739130436;2342.2869565217393;599.4695652173913;2399.7478260869566;2005_08_29;2005-08-29;2005;8;29;241
128;1333.9347826086957;0.23026391304347832;1126656000000;1471.2956521739131;2351.8434782608697;625.0434782608696;2463.3826086956524;2005_09_14;2005-09-14;2005;9;14;257
129;1314.1782608695653;0.24643521739130433;1128038400000;1289.6739130434785;2133.0913043478263;510.31739130434784;2236.2000000000003;2005_09_30;2005-09-30;2005;9;30;273
130;1326.4869565217393;0.23625173913043482;1129420800000;1444.4260869565219;2338.4434782608696;555.3304347826088;2579.1304347826085;2005_10_16;2005-10-16;2005;10;16;289
131;1371.8956521739133;0.21688956521739128;1130803200000;1819.2130434782612;2827.0782608695654;718.0782608695653;3197.6000000000004;2005_11_01;2005-11-01;2005;11;1;305
132;1405.8434782608697;0.21926565217391303;1132185600000;1857.9217391304348;2902.056521739131;730.4695652173913;3413.665217391305;2005_11_17;2005-11-17;2005;11;17;321
133;1233.408695652174;0.23303347826086962;1133568000000;1324.7782608695654;2130.326086956522;500.4521739130435;2803.526086956522;2005_12_03;2005-12-03;2005;12;3;337
134;1794.013043478261;0.3050552173913044;1134950400000;1365.5565217391304;2564.1173913043485;541.4826086956522;2907.4130434782614;2005_12_19;2005-12-19;2005;12;19;353
135;3064.4608695652178;0.5523639130434783;1136073600000;709.1826086956523;2461.947826086957;323.2304347826087;1515.5869565217392;2006_01_01;2006-01-01;2006;1;1;1
136;3239.1217391304344;0.5462439130434784;1137456000000;799.0043478260872;2718.821739130435;359.0652173913044;1866.4086956521742;2006_01_17;2006-01-17;2006;1;17;17
137;4008.865217391305;0.6005082608695653;1138838400000;815.2521739130435;3267.5521739130436;382.43913043478267;1517.4521739130435;2006_02_02;2006-02-02;2006;2;2;33
138;3494.056521739131;0.6178504347826087;1140220800000;613.1869565217391;2595.9652173913046;278.7826086956522;1072.4304347826087;2006_02_18;2006-02-18;2006;2;18;49
139;3688.921739130435;0.5914391304347826;1141603200000;765.4478260869565;2981.447826086957;341.13043478260875;1385.9695652173914;2006_03_06;2006-03-06;2006;3;6;65
140;3306.0130434782614;0.5965530434782609;1142985600000;626.2260869565217;2481.1869565217394;296.18260869565216;939.3217391304349;2006_03_22;2006-03-22;2006;3;22;81
141;2807.491304347826;0.5056700000000001;1144368000000;801.0521739130436;2420.186956521739;380.49130434782614;1320.0782608695652;2006_04_07;2006-04-07;2006;4;7;97
142;2377.908695652174;0.46879260869565226;1145750400000;760.5826086956522;2103.426086956522;340.0173913043479;1336.5304347826088;2006_04_23;2006-04-23;2006;4;23;113
143;1996.8608695652174;0.38986;1147132800000;930.2608695652174;2119.9695652173914;375.0608695652174;1752.1434782608696;2006_05_09;2006-05-09;2006;5;9;129
144;1555.5434782608697;0.30294652173913045;1148515200000;1098.1478260869567;2052.8086956521743;440.21739130434787;2049.9173913043483;2006_05_25;2006-05-25;2006;5;25;145
145;1440.0913043478263;0.26639913043478264;1149897600000;1225.5565217391306;2115.9521739130437;535.0043478260869;1992.808695652174;2006_06_10;2006-06-10;2006;6;10;161
146;1501.3739130434783;0.2669726086956522;1151280000000;1323.4652173913043;2287.6347826086962;557.2913043478261;2177.4347826086955;2006_06_26;2006-06-26;2006;6;26;177
147;1419.5;0.2510465217391304;1152662400000;1363.4739130434784;2277.6826086956526;581.2695652173913;2200.573913043478;2006_07_12;2006-07-12;2006;7;12;193
